DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-02-23T11:39:47.300+00:00,1.391,97.155,35.0,4.6,Mb,40,191,2.2,0.53,us,usc000fc64,1362313040449
2013-02-23T11:27:15.500+00:00,35.244,141.088,30.0,4.7,Mb,44,90,2.4,0.57,us,usc000fc5w,1362313040435
2013-02-23T11:25:50.000+00:00,19.594,-64.668,66.0,3.4,Md,16,256,0.9,0.12,pr,pr13054001,1361620209540
2013-02-23T11:09:21.000+00:00,-8.520,127.411,35.1,5.9,Mw,127,32,3.3,0.97,us,usc000fc5f,1362328883842
2013-02-23T10:58:27.600+00:00,19.623,-64.308,62.0,3.1,Md,6,306,0.9,0.28,pr,pr13054004,1361624998873
2013-02-23T10:49:31.900+00:00,-16.066,-72.348,24.6,4.1,Mb,17,155,4.1,1.07,us,usc000fc6r,1362313036129
2013-02-23T10:41:14.500+00:00,18.466,-64.801,17.0,2.5,Md,5,158,0.2,0.10,pr,pr13054003,1361622754779
2013-02-23T08:59:08.700+00:00,-10.630,165.329,10.7,5.9,Mw,370,25,5.4,0.77,us,usc000fc4p,1362315449455
2013-02-23T08:58:54.100+00:00,18.430,-65.382,103.0,2.8,Md,3,313,0.4,0.03,pr,pr13054002,1362329212682
2013-02-23T08:01:10.000+00:00,56.088,-157.651,27.7,3.0,Ml,9,184,0.8,0.46,ak,ak10660690,1362184077112
2013-02-23T07:18:51.000+00:00,60.519,-151.006,44.0,2.8,Ml,47,58,0.3,0.66,ak,ak10660672,1362184113530
2013-02-23T06:57:54.510+00:00,-29.320,-176.193,11.3,4.8,mb,119,107,1.5,1.15,us,usc000fc3v,1361606616999
2013-02-23T06:07:24.600+00:00,18.068,-65.051,13.0,2.9,Md,10,133,0.3,0.25,pr,pr13054000,1362329247228
2013-02-23T04:40:14.500+00:00,32.132,-117.689,10.0,4.0,Ml,,310,0.7,0.26,ci,ci11248258,1362260130628
2013-02-23T02:35:34.000+00:00,60.357,-162.454,0.5,4.7,Ml,28,184,3.4,0.97,ak,ak10660626,1362329278525
2013-02-23T00:46:22.100+00:00,37.918,142.956,38.8,4.6,Mb,28,140,4.0,0.71,us,usc000fc1m,1362313036153
2013-02-23T00:04:34.500+00:00,13.827,51.554,10.0,4.5,Mb,21,140,7.0,1.12,us,usc000fc1k,1362313036158
2013-02-22T23:32:01.200+00:00,67.688,142.317,14.7,4.8,Mb,120,65,8.9,1.18,us,usc000fc0v,1362226558111
2013-02-22T22:22:05.500+00:00,-11.098,165.703,15.0,5.2,Mb,116,104,5.9,0.90,us,usc000fbzx,1362226558115
2013-02-22T22:19:51.400+00:00,-36.198,-99.858,10.4,4.6,Mb,16,137,9.0,0.54,us,usc000fbzz,1362226738249
2013-02-22T21:50:50.000+00:00,-15.805,-71.601,18.8,5.2,Mb,192,126,3.4,1.63,us,usc000fbyh,1362226558107
2013-02-22T21:01:47.790+00:00,-15.760,-71.530,10.4,5.3,mb,120,89,3.3,0.92,us,usc000fbvq,1361578399954
2013-02-22T20:15:27.100+00:00,-15.740,-71.556,31.1,4.8,Mb,87,126,3.3,0.88,us,usc000fbuq,1362226769472
2013-02-22T18:21:49.760+00:00,-39.420,177.555,22.8,5.3,mb,21,200,0.9,0.67,us,usc000fbrm,1361983931625
2013-02-22T16:25:55.800+00:00,-25.328,69.944,10.0,5.1,Mb,25,76,9.0,0.72,us,usc000fbpl,1362226558132
2013-02-22T16:17:54.300+00:00,-10.866,166.138,35.2,5.1,Mb,26,144,6.3,1.00,us,usc000fbpe,1362226558119
2013-02-22T15:57:43.200+00:00,40.376,-124.894,14.7,2.8,Md,,245,0.4,0.15,nc,nc71942340,1361572874914
2013-02-22T15:14:30.800+00:00,-6.806,132.387,10.6,4.9,Mb,42,86,1.6,1.51,us,usc000fbnx,1362226558123
2013-02-22T13:05:13.600+00:00,18.218,-68.768,141.0,3.5,Md,8,216,0.8,0.89,pr,pr13053004,1361557303401
2013-02-22T12:30:50.200+00:00,36.880,5.310,10.0,4.5,mb,,,,1.15,us,usc000fbmx,1361541978248
2013-02-22T12:01:59.200+00:00,-27.993,-63.195,585.8,6.1,Mw,534,22,5.5,0.89,us,usc000fbl2,1362230250874
2013-02-22T11:39:33.900+00:00,-10.568,164.865,9.9,4.7,Mb,42,68,5.0,1.09,us,usc000fbkt,1362226556922
2013-02-22T09:31:56.900+00:00,67.725,142.745,15.6,4.7,Mb,165,65,8.9,0.82,us,usc000fbjt,1362226556926
2013-02-22T09:26:19.000+00:00,54.779,-161.346,38.1,3.0,Ml,,,,0.17,ak,ak10660212,1361930643608
2013-02-22T09:08:49.000+00:00,51.818,-171.606,28.3,3.6,Ml,,,,0.67,ak,ak10660210,1361930643597
2013-02-22T08:46:06.200+00:00,19.590,-64.315,66.0,3.4,Md,15,277,0.9,0.18,pr,pr13053002,1362242985786
2013-02-22T07:58:40.000+00:00,52.176,-170.335,29.5,2.6,Ml,,,,0.68,ak,ak10662451,1361930649989
2013-02-22T07:51:37.800+00:00,18.649,-64.963,34.0,3.0,Md,12,191,0.3,0.23,pr,pr13053001,1362243055388
2013-02-22T07:41:39.730+00:00,-21.759,-68.337,125.5,4.7,mb,65,53,1.0,1.25,us,usa000g84c,1361520435575
2013-02-22T05:40:18.000+00:00,55.479,-134.856,20.8,2.6,Ml,,,,0.40,ak,ak10662448,1361930651026
2013-02-22T03:34:12.900+00:00,23.895,114.557,9.9,4.5,Mb,34,43,5.6,1.17,us,usc000fbj7,1362226556943
2013-02-22T02:38:33.800+00:00,41.489,69.143,34.5,4.1,Mb,32,68,1.9,1.45,us,usc000fbhy,1362226556947
2013-02-22T01:52:04.200+00:00,40.297,-124.504,19.8,2.9,Md,,256,0.2,0.17,nc,nc71942075,1361527006873
2013-02-22T01:41:44.000+00:00,52.045,-171.698,52.3,4.1,Mb,35,133,2.0,0.84,us,usc000fbhg,1362226556951
2013-02-22T01:39:24.600+00:00,29.575,56.937,20.0,4.1,Mb,17,140,4.7,0.67,us,us2013lyab,1362243089505
2013-02-22T01:18:59.000+00:00,19.674,-66.864,47.0,3.1,Md,7,248,1.2,0.31,pr,pr13053000,1361508470936
2013-02-22T00:55:50.800+00:00,37.148,-121.541,6.8,3.2,Ml,,58,0.0,0.12,nc,nc71942010,1361802502306
2013-02-21T22:33:54.799+00:00,41.217,-117.484,,3.5,ml,7,313,1.9,0.16,nn,nn00403980,1361883930074
2013-02-21T20:57:39.900+00:00,33.232,-116.056,9.8,3.6,Ml,,25,0.1,0.15,ci,ci11247690,1362025670522
2013-02-21T19:59:49.600+00:00,30.325,130.774,54.6,4.9,Mb,37,79,2.8,1.38,us,usc000fb5j,1362140088279
2013-02-21T19:50:03.400+00:00,-6.359,154.856,54.1,5.4,Mt,274,18,3.4,0.97,us,usc000fb58,1362140088283
2013-02-21T19:10:50.000+00:00,59.886,-151.685,53.9,2.7,Ml,41,68,,0.76,ak,ak10659637,1361846650811
2013-02-21T18:35:58.100+00:00,24.263,121.507,9.0,4.9,Mb,52,47,0.7,1.00,us,usc000fb47,1362140088270
2013-02-21T17:57:15.000+00:00,51.644,-179.660,52.8,4.5,Mb,63,,1.6,,us,usc000fb3k,1362140088274
2013-02-21T17:54:03.000+00:00,-11.473,165.076,33.3,4.9,Mb,53,115,5.4,0.73,us,usc000fb3j,1362140088300
2013-02-21T17:37:44.000+00:00,60.387,-150.954,51.7,2.7,Ml,45,68,,0.66,ak,ak10659571,1361846535044
2013-02-21T17:27:18.000+00:00,14.328,-93.163,10.8,4.6,Mb,57,205,5.7,1.29,us,usc000fb2n,1362140088304
2013-02-21T17:20:56.800+00:00,47.807,156.348,24.9,5.2,Mb,310,65,5.4,0.63,us,usc000fb2g,1362140088287
2013-02-21T15:48:11.390+00:00,36.544,70.732,188.2,4.2,mb,25,120,2.4,0.86,us,usc000fb1c,1361558445141
2013-02-21T15:34:10.700+00:00,38.340,141.847,68.2,4.8,Mb,232,76,3.4,0.68,us,usc000fb16,1362140088292
2013-02-21T14:31:43.000+00:00,62.650,-149.899,65.7,3.4,Ml,75,36,,0.61,ak,ak10659517,1361846714919
2013-02-21T14:21:11.000+00:00,62.383,-149.581,50.2,2.9,Ml,66,22,,0.48,ak,ak10659506,1361846681984
2013-02-21T14:05:57.100+00:00,29.251,142.255,21.2,5.2,Mb,148,115,4.4,0.77,us,usc000fb0l,1362140087006
2013-02-21T13:29:38.000+00:00,54.407,-161.607,15.1,2.6,Ml,9,252,,0.38,ak,ak10659487,1361846532882
2013-02-21T11:07:46.000+00:00,62.178,-150.662,53.2,2.5,Ml,,,,0.56,ak,ak10659463,1361846529684
2013-02-21T10:18:52.300+00:00,37.330,27.016,10.0,4.5,Mw,57,65,1.6,1.28,us,usc000fayn,1362140087011
2013-02-21T10:10:12.000+00:00,57.741,-153.507,43.1,2.5,Ml,,,,0.41,ak,ak10659453,1361846529668
2013-02-21T10:02:30.800+00:00,-50.260,112.285,10.0,4.7,Mb,93,166,9.0,0.68,us,usc000fayj,1362140087015
2013-02-21T09:54:05.000+00:00,53.108,-166.685,16.3,3.0,Ml,,,,0.34,ak,ak10659450,1361846528652
2013-02-21T09:02:10.000+00:00,63.198,-150.481,122.5,3.1,Ml,,,,0.51,ak,ak10659432,1361846527558
2013-02-21T08:40:39.430+00:00,-18.834,169.032,221.1,4.7,mb,27,80,2.8,0.95,us,usc000faya,1361439814791
2013-02-21T05:54:38.290+00:00,37.035,20.384,10.3,4.5,mb,67,106,1.2,0.77,us,usc000fax7,1361427951737
2013-02-21T04:18:12.000+00:00,54.693,-161.686,38.4,2.9,Ml,,,,0.42,ak,ak10659387,1361846525450
2013-02-21T03:22:21.000+00:00,52.212,-173.358,9.6,3.2,Ml,,,,0.55,ak,ak10661733,1361846528604
2013-02-21T03:02:58.700+00:00,19.274,-64.910,19.0,3.1,Md,10,259,0.8,0.43,pr,pr13052001,1361418556714
2013-02-21T02:43:05.100+00:00,18.997,-64.783,76.0,2.9,Md,5,248,0.5,0.28,pr,pr13052002,1361419618964
2013-02-21T02:25:13.530+00:00,-0.050,123.304,134.0,4.6,mb,36,63,1.1,0.65,us,usc000fawd,1361415001612
2013-02-21T01:03:38.000+00:00,51.501,-176.668,32.7,4.0,Ml,,,,0.41,ak,ak10661727,1361847092288
2013-02-21T00:26:59.200+00:00,19.000,-64.934,14.0,3.2,Md,14,220,0.6,0.18,pr,pr13052000,1361408387595
2013-02-20T23:28:22.600+00:00,35.833,-90.145,16.3,2.6,Md,36,79,0.0,0.08,nm,nm022013c,1361682705642
2013-02-20T21:23:08.170+00:00,18.637,-103.872,15.6,5.8,Mwp,83,101,2.7,1.37,us,usa000g7df,1361851404925
2013-02-20T20:26:35.000+00:00,63.572,-147.617,1.2,2.5,Ml,,,,0.63,ak,ak10659105,1361667813437
2013-02-20T18:55:08.150+00:00,35.821,135.231,361.2,4.5,mb,159,49,1.5,0.84,us,usc000fan7,1361390446918
2013-02-20T17:44:37.000+00:00,25.152,127.846,34.3,4.6,Mb,36,144,1.7,0.97,us,usc000fama,1362053940030
2013-02-20T17:39:11.000+00:00,51.486,-176.414,25.0,3.8,Ml,5,,0.4,,us,usc000fami,1362053940034
2013-02-20T15:20:27.677+00:00,23.221,121.531,10.0,4.0,mb,12,168,0.3,0.87,us,us2013lwav,1361381771257
2013-02-20T15:16:07.000+00:00,18.005,-63.889,46.0,2.9,Md,7,281,0.8,0.55,pr,pr13051001,1361390590951
2013-02-20T14:48:00.000+00:00,57.744,-155.950,110.4,2.9,Ml,,,,0.43,ak,ak10658908,1361667812321
2013-02-20T14:04:48.000+00:00,51.662,-175.924,46.8,2.6,Ml,,,,0.16,ak,ak10658901,1361667812341
2013-02-20T13:25:59.188+00:00,-15.193,-72.133,89.3,4.7,mb,118,86,4.6,0.74,us,us2013lwau,1361377240519
2013-02-20T13:16:09.400+00:00,-10.648,166.045,10.0,4.7,Mb,23,205,6.1,1.23,us,us2013lwat,1362053940022
2013-02-20T12:22:01.700+00:00,40.409,-127.035,10.0,4.3,Mb,58,212,2.3,1.13,us,usc000faka,1362053940026
2013-02-20T11:18:53.200+00:00,-27.757,-66.440,153.5,5.1,Mb,328,40,3.4,0.82,us,usc000fak0,1362054071875
2013-02-20T10:32:05.000+00:00,19.498,-155.731,0.2,2.6,Ml,,58,0.1,0.17,hv,hv60452282,1361356681993
2013-02-20T10:22:36.000+00:00,-7.457,128.923,107.4,4.2,Mb,16,83,2.4,1.80,us,usc000fajn,1362053940052
2013-02-20T10:22:17.200+00:00,19.556,-64.146,83.0,3.0,Md,5,320,0.8,0.31,pr,pr13051000,1361373930532
2013-02-20T09:56:05.800+00:00,10.584,-41.082,9.9,5.0,Mb,139,79,9.0,0.79,us,usc000fajk,1362053940038
2013-02-20T09:53:49.340+00:00,36.430,71.020,135.4,4.6,mb,49,75,2.5,0.96,us,usc000faje,1361356425043
2013-02-20T09:14:27.000+00:00,44.947,146.614,170.8,4.5,Mb,109,212,3.9,0.59,us,usc000faj8,1362053940043
2013-02-20T08:47:11.500+00:00,50.370,-173.579,24.0,5.4,Mt,417,97,2.3,0.98,us,usc000faj4,1362053939875
2013-02-20T08:43:42.000+00:00,53.769,-164.065,25.7,3.6,Ml,,,,0.37,ak,ak10658841,1361667816616
2013-02-20T08:34:12.000+00:00,53.750,-164.064,26.8,2.9,Ml,,,,0.46,ak,ak10658839,1361667815598
2013-02-20T08:29:24.000+00:00,53.801,-164.090,32.2,2.7,Ml,,,,0.47,ak,ak10658835,1361667815584
2013-02-20T08:03:47.700+00:00,16.768,-98.601,38.3,4.2,Mb,52,284,2.6,0.68,us,usc000faiz,1362054041447
2013-02-20T07:30:43.000+00:00,16.949,-94.236,149.2,4.3,Mb,65,133,2.1,1.62,us,usc000fait,1362053939884
2013-02-20T05:01:59.000+00:00,23.285,101.766,10.0,4.6,Mb,45,90,2.0,1.36,us,usc000fai2,1362053939888
2013-02-20T02:50:00.500+00:00,-18.796,-177.386,628.0,4.9,Mb,34,112,4.5,0.85,us,usc000fahd,1362053939896
2013-02-20T02:32:04.000+00:00,55.549,-135.394,20.0,3.0,Ml,,,,0.67,ak,ak10660920,1361667817700
2013-02-20T02:03:03.700+00:00,31.227,-115.948,6.0,2.9,Ml,,205,0.4,0.20,ci,ci11247050,1361834563989
2013-02-20T01:46:15.000+00:00,53.152,-164.663,17.3,2.5,Ml,,,,0.37,ak,ak10660916,1361667816671
2013-02-20T00:09:18.100+00:00,-10.782,166.894,6.0,5.6,Mw,325,40,7.0,0.54,us,usc000faep,1362061329803
2013-02-19T23:02:03.000+00:00,55.000,-159.110,12.1,2.9,Ml,6,266,,0.81,ak,ak10658588,1361495527273
2013-02-19T22:28:59.400+00:00,-17.415,-173.466,25.5,5.7,Mw,346,29,3.7,0.77,us,usc000fad1,1361982617403
2013-02-19T22:15:11.500+00:00,-10.971,165.851,36.7,4.9,Mb,43,72,6.0,0.92,us,usc000facp,1361967614022
2013-02-19T21:05:11.800+00:00,25.367,89.085,10.0,4.1,Mb,21,137,2.5,1.32,us,us2013lvax,1361967474157
2013-02-19T19:21:16.970+00:00,23.822,107.360,14.3,4.7,mb,73,41,4.1,1.26,us,usc000fa8r,1361614665122
2013-02-19T19:01:45.570+00:00,-17.576,-178.913,531.3,5.0,mb,107,72,2.9,1.09,us,usc000fa8d,1361468438865
2013-02-19T18:55:27.700+00:00,-10.457,167.304,79.1,4.9,Mb,104,54,7.3,0.62,us,usc000fa89,1361967474162
2013-02-19T14:17:42.500+00:00,31.276,105.212,6.8,4.8,Mb,44,47,3.8,0.84,us,us2013lval,1361967474192
2013-02-19T13:43:07.700+00:00,37.862,-121.782,14.5,2.7,Md,,68,0.1,0.17,nc,nc71940375,1361724884687
2013-02-19T12:34:48.700+00:00,34.466,28.321,10.1,4.4,Mb,17,205,1.4,1.30,us,usc000fa4a,1361967474175
2013-02-19T12:27:38.400+00:00,35.246,140.957,35.0,5.4,Mw,321,97,2.3,0.62,us,usc000fa48,1361983546377
2013-02-19T12:00:22.000+00:00,59.414,-151.383,43.0,2.8,Ml,13,227,,0.32,ak,ak10658352,1361495523696
2013-02-19T11:52:05.400+00:00,-10.384,167.349,10.0,4.8,Mb,82,68,9.0,0.87,us,usc000fa3u,1361967473920
2013-02-19T11:08:27.600+00:00,-6.682,104.368,35.0,4.9,Mb,59,79,2.7,1.31,us,usc000fa3q,1361967473925
2013-02-19T10:20:36.000+00:00,40.374,-124.301,26.4,2.7,Md,,180,0.1,0.13,nc,nc71940295,1361475666471
2013-02-19T09:55:26.800+00:00,34.627,-116.622,6.3,2.8,Ml,,29,0.0,0.16,ci,ci11246650,1361421681274
2013-02-19T08:18:05.600+00:00,40.793,-124.755,1.8,2.6,Md,,288,0.4,0.29,nc,nc71940250,1361580669182
2013-02-19T08:07:42.400+00:00,-56.200,-26.918,83.1,4.9,Mb,32,83,5.8,0.46,us,usc000fa1q,1361967473929
2013-02-19T07:55:34.700+00:00,28.373,104.953,32.5,4.6,Mb,59,47,9.0,0.64,us,usc000fa1d,1361967473933
2013-02-19T04:59:45.800+00:00,48.154,-83.206,15.1,3.3,MbLg,12,180,2.4,1.43,us,us2013lvad,1361985691549
2013-02-19T03:09:14.660+00:00,-10.891,164.513,53.4,4.7,mb,21,150,4.7,0.87,us,usc000f9zg,1361245531767
2013-02-19T02:47:01.000+00:00,27.174,103.014,9.6,4.9,Mb,77,40,9.0,1.41,us,usc000f9z8,1361967473942
2013-02-19T02:12:45.900+00:00,23.360,120.570,15.9,4.5,Mb,22,54,0.1,,us,us2013lvbq,1362405440000
2013-02-19T00:10:37.000+00:00,50.678,-175.128,28.9,2.9,Ml,,,,0.19,ak,ak10657982,1361495522496
2013-02-18T21:24:15.600+00:00,40.033,77.729,17.2,4.6,Mb,56,76,1.9,1.25,us,usc000f9vp,1361881032222
2013-02-18T18:13:25.045+00:00,37.911,-114.412,1.2,2.7,ml,6,170,0.7,0.08,nn,nn00403586,1361223618616
2013-02-18T16:32:51.100+00:00,-30.683,-178.168,83.5,5.5,Mw,345,43,1.4,0.90,us,usc000f9ra,1361885582435
2013-02-18T16:19:48.200+00:00,-15.658,-72.218,111.2,4.5,Mb,25,90,4.0,1.32,us,us2013lua7,1361881032214
2013-02-18T16:14:48.000+00:00,54.290,-161.524,25.8,2.7,Ml,,,,0.58,ak,ak10657838,1361206115355
2013-02-18T16:01:57.900+00:00,25.638,125.053,6.8,4.8,Mb,57,86,2.2,1.06,us,us2013lua6,1361881032218
2013-02-18T15:54:01.000+00:00,59.808,-152.310,58.4,2.5,Ml,8,198,0.4,0.91,ak,ak10657825,1361203118988
2013-02-18T15:22:15.300+00:00,5.069,96.169,62.7,4.5,Mb,23,119,0.8,1.21,us,us2013lua3,1361881032238
2013-02-18T14:25:01.066+00:00,-9.992,119.023,46.0,4.6,mb,32,81,3.4,1.25,us,us2013lua2,1361204640106
2013-02-18T13:35:33.000+00:00,53.586,-167.005,4.8,2.6,Ml,,,,0.67,ak,ak10657790,1361207469801
2013-02-18T13:13:47.388+00:00,9.132,-69.714,10.0,4.6,mb,28,164,0.9,0.98,us,us2013luaz,1361204605721
2013-02-18T13:06:44.300+00:00,-15.521,-177.150,398.7,4.4,Mb,96,65,7.7,0.85,us,us2013luay,1361881032243
2013-02-18T13:00:33.600+00:00,40.052,77.705,36.3,4.9,Mb,70,76,2.1,1.08,us,us2013luax,1361881032230
2013-02-18T12:19:19.000+00:00,-30.682,-178.127,34.1,5.9,Mw,289,50,1.4,0.93,us,usc000f9p5,1361885421199
2013-02-18T12:01:48.300+00:00,1.901,99.065,126.9,4.7,Mb,43,101,0.8,0.48,us,usc000f9ny,1361881150514
2013-02-18T11:10:57.880+00:00,39.103,140.874,44.0,4.6,mb,36,124,3.3,1.09,us,usc000f9ng,1361187609823
